id	Date	Type	Iteration	Office	Office Scope	Role	Role Scope	State	Territory	City	County	District	 Town	Township	Ward	Parish	Populated Place	Hundred	Borough	Name	Name ID	Affiliation	Affiliation ID	Vote
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Hampden							Isaac Case	CI0007	null	null	1
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Hampden							Benjamin Nourse	NB0004	null	null	119
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Hermon							Isaac Case	CI0007	null	null	1
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Hermon							Benjamin Nourse	NB0004	null	null	30
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Levant							Isaac Case	CI0007	null	null	34
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Levant							Benjamin Nourse	NB0004	null	null	
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Levant							scattering	null	null	null	
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Newburg							Benjamin Nourse	NB0004	null	null	25
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Newport							Isaac Case	CI0007	null	null	8
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Newport							Benjamin Nourse	NB0004	null	null	49
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		North Charleston							Isaac Case	CI0007	null	null	43
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		North Charleston							Benjamin Nourse	NB0004	null	null	17
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		North Charleston							scattering	null	null	null	1
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Orono							Isaac Case	CI0007	null	null	35
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Orono							Benjamin Nourse	NB0004	null	null	6
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Orrington							Isaac Case	CI0007	null	null	12
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Orrington							Benjamin Nourse	NB0004	null	null	30
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sangerville							Isaac Case	CI0007	null	null	36
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sangerville							Benjamin Nourse	NB0004	null	null	3
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sebec							Isaac Case	CI0007	null	null	53
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sebec							Benjamin Nourse	NB0004	null	null	
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sebec							scattering	null	null	null	
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sunkhayze							Isaac Case	CI0007	null	null	16
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Sunkhayze							Benjamin Nourse	NB0004	null	null	2
me.statesenate.penobscot.1822	1822	General	First Ballot	State Senate	State	State Senator	State	Maine			Penobscot		Williamsburg							Benjamin Nourse	NB0004	null	null	16
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine												Albion K. Parris	PA0033	null	null	15476
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine												Ezekiel Whitman	WE0022	null	null	5795
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine												Joshua Wingate, Jr.	WJ0015	null	null	755
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine												scattering	null	null	null	154
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland									Albion K. Parris	PA0033	null	null	2286
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland									Ezekiel Whitman	WE0022	null	null	1607
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland									Joshua Wingate, Jr.	WJ0015	null	null	93
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland									scattering	null	null	null	19
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Baldwin							Albion K. Parris	PA0033	null	null	42
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Baldwin							Ezekiel Whitman	WE0022	null	null	45
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Baldwin							Joshua Wingate, Jr.	WJ0015	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Bridgton							Albion K. Parris	PA0033	null	null	68
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Bridgton							Ezekiel Whitman	WE0022	null	null	61
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Bridgton							scattering	null	null	null	3
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Brunswick							Albion K. Parris	PA0033	null	null	121
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Brunswick							Ezekiel Whitman	WE0022	null	null	86
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Brunswick							Joshua Wingate, Jr.	WJ0015	null	null	3
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Brunswick							scattering	null	null	null	7
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Cape Elizabeth							Albion K. Parris	PA0033	null	null	84
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Cape Elizabeth							Ezekiel Whitman	WE0022	null	null	19
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Cumberland							Albion K. Parris	PA0033	null	null	77
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Cumberland							Ezekiel Whitman	WE0022	null	null	54
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Danville							Albion K. Parris	PA0033	null	null	53
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Danville							Ezekiel Whitman	WE0022	null	null	31
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Durham							Albion K. Parris	PA0033	null	null	90
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Durham							Ezekiel Whitman	WE0022	null	null	44
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Falmouth							Albion K. Parris	PA0033	null	null	99
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Falmouth							Ezekiel Whitman	WE0022	null	null	56
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Freeport							Albion K. Parris	PA0033	null	null	88
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Freeport							Ezekiel Whitman	WE0022	null	null	103
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gorham							Albion K. Parris	PA0033	null	null	71
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gorham							Ezekiel Whitman	WE0022	null	null	87
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gorham							Joshua Wingate, Jr.	WJ0015	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gorham							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gray							Albion K. Parris	PA0033	null	null	102
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Gray							Ezekiel Whitman	WE0022	null	null	28
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Harrison							Albion K. Parris	PA0033	null	null	47
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Harrison							Ezekiel Whitman	WE0022	null	null	16
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Harrison							scattering	null	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Harpswell							Albion K. Parris	PA0033	null	null	23
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Harpswell							Ezekiel Whitman	WE0022	null	null	15
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Minot							Albion K. Parris	PA0033	null	null	140
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Minot							Ezekiel Whitman	WE0022	null	null	151
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		New Gloucester							Albion K. Parris	PA0033	null	null	142
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		New Gloucester							Ezekiel Whitman	WE0022	null	null	113
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		New Gloucester							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		North Yarmouth							Albion K. Parris	PA0033	null	null	17
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		North Yarmouth							Ezekiel Whitman	WE0022	null	null	107
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		North Yarmouth							Joshua Wingate, Jr.	WJ0015	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		North Yarmouth							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Otisfield							Albion K. Parris	PA0033	null	null	14
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Otisfield							Ezekiel Whitman	WE0022	null	null	44
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Poland							Albion K. Parris	PA0033	null	null	137
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Poland							Ezekiel Whitman	WE0022	null	null	41
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Poland							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Poland							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Portland							Albion K. Parris	PA0033	null	null	350
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Portland							Ezekiel Whitman	WE0022	null	null	289
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Portland							Joshua Wingate, Jr.	WJ0015	null	null	86
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Portland							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Pownal							Albion K. Parris	PA0033	null	null	62
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Pownal							Ezekiel Whitman	WE0022	null	null	50
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Pownal							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Pownal							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Raymond							Albion K. Parris	PA0033	null	null	102
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Raymond							Ezekiel Whitman	WE0022	null	null	33
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Raymond							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Raymond							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Scarborough							Albion K. Parris	PA0033	null	null	90
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Scarborough							Ezekiel Whitman	WE0022	null	null	15
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Scarborough							Joshua Wingate, Jr.	WJ0015	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Scarborough							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Standish							Albion K. Parris	PA0033	null	null	78
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Standish							Ezekiel Whitman	WE0022	null	null	54
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Standish							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Standish							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland						Thompson Pond Plantation			Albion K. Parris	PA0033	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland						Thompson Pond Plantation			Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland						Thompson Pond Plantation			Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland						Thompson Pond Plantation			scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Westbrook							Albion K. Parris	PA0033	null	null	144
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Westbrook							Ezekiel Whitman	WE0022	null	null	32
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Westbrook							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Westbrook							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Windham							Albion K. Parris	PA0033	null	null	45
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Windham							Ezekiel Whitman	WE0022	null	null	33
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Windham							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Cumberland		Windham							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock									Albion K. Parris	PA0033	null	null	1366
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock									Ezekiel Whitman	WE0022	null	null	378
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock									Joshua Wingate, Jr.	WJ0015	null	null	47
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock									scattering	null	null	null	7
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belfast							Albion K. Parris	PA0033	null	null	91
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belfast							Ezekiel Whitman	WE0022	null	null	6
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belfast							Joshua Wingate, Jr.	WJ0015	null	null	9
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belfast							scattering	null	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belmont							Albion K. Parris	PA0033	null	null	53
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belmont							Ezekiel Whitman	WE0022	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belmont							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Belmont							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bluehill							Albion K. Parris	PA0033	null	null	40
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bluehill							Ezekiel Whitman	WE0022	null	null	32
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bluehill							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bluehill							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooks							Albion K. Parris	PA0033	null	null	34
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooks							Ezekiel Whitman	WE0022	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooks							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooks							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooksville							Albion K. Parris	PA0033	null	null	9
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooksville							Ezekiel Whitman	WE0022	null	null	12
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooksville							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Brooksville							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bucksport							Albion K. Parris	PA0033	null	null	88
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bucksport							Ezekiel Whitman	WE0022	null	null	66
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bucksport							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Bucksport							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Castine							Albion K. Parris	PA0033	null	null	19
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Castine							Ezekiel Whitman	WE0022	null	null	36
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Castine							Joshua Wingate, Jr.	WJ0015	null	null	2
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Castine							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Deer Isle							Albion K. Parris	PA0033	null	null	83
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Deer Isle							Ezekiel Whitman	WE0022	null	null	53
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Deer Isle							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Deer Isle							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Eden							Albion K. Parris	PA0033	null	null	23
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Eden							Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Eden							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Eden							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Ellsworth							Albion K. Parris	PA0033	null	null	17
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Ellsworth							Ezekiel Whitman	WE0022	null	null	20
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Ellsworth							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Ellsworth							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Frankfort							Albion K. Parris	PA0033	null	null	85
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Frankfort							Ezekiel Whitman	WE0022	null	null	2
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Frankfort							Joshua Wingate, Jr.	WJ0015	null	null	31
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Frankfort							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Gouldsborough							Albion K. Parris	PA0033	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Gouldsborough							Ezekiel Whitman	WE0022	null	null	35
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Gouldsborough							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Gouldsborough							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Islesborough							Albion K. Parris	PA0033	null	null	31
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Islesborough							Ezekiel Whitman	WE0022	null	null	12
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Islesborough							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Islesborough							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Jackson							Albion K. Parris	PA0033	null	null	32
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Jackson							Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Jackson							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Jackson							scattering	null	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Knox							Albion K. Parris	PA0033	null	null	46
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Knox							Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Knox							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Knox							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Lincolnville							Albion K. Parris	PA0033	null	null	42
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Lincolnville							Ezekiel Whitman	WE0022	null	null	1
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Lincolnville							Joshua Wingate, Jr.	WJ0015	null	null	5
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Lincolnville							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Monroe							Albion K. Parris	PA0033	null	null	33
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Monroe							Ezekiel Whitman	WE0022	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Monroe							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Monroe							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Mount Desert							Albion K. Parris	PA0033	null	null	46
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Mount Desert							Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Mount Desert							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Mount Desert							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Northport							Albion K. Parris	PA0033	null	null	25
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Northport							Ezekiel Whitman	WE0022	null	null	4
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Northport							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Northport							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Orland							Albion K. Parris	PA0033	null	null	8
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Orland							Ezekiel Whitman	WE0022	null	null	31
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Orland							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Orland							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Penobscot							Albion K. Parris	PA0033	null	null	35
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Penobscot							Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Penobscot							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Penobscot							scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock						Plantation No. 14			Albion K. Parris	PA0033	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock						Plantation No. 14			Ezekiel Whitman	WE0022	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock						Plantation No. 14			Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock						Plantation No. 14			scattering	null	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Prospect							Albion K. Parris	PA0033	null	null	98
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Prospect							Ezekiel Whitman	WE0022	null	null	25
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Prospect							Joshua Wingate, Jr.	WJ0015	null	null	
me.governor.1822	1822	General	First Ballot	Governor	State	Governor	State	Maine			Hancock		Prospect							scattering	null	null	null	
